Year,DOY,Hour,Minute,TYPE,DIRECTION,Range(RS),Lat(deg),LT(hours),XPOS(RS),YPOS(RS),ZPOS(RS)
2004,180,18,43,MP,I,34.415897,-15.293696,7.9743295,16.971092,-29.856404,-2.2430571
2004,180,18,49,MP,O,34.368793,-15.292027,7.9750185,16.953355,-29.812683,-2.2364327
2004,180,19,53,MP,I,33.865253,-15.273911,7.9824877,16.763600,-29.345303,-2.1656899
2004,180,20,23,MP,O,33.628517,-15.265203,7.9860663,16.674284,-29.125556,-2.1324752
2004,180,20,27,MP,I,33.596916,-15.264032,7.9865479,16.662356,-29.096220,-2.1280436
2004,180,20,44,MP,O,33.462532,-15.259026,7.9886026,16.611620,-28.971475,-2.1092041
2004,180,21,9,MP,I,33.264633,-15.251575,7.9916544,16.536865,-28.787765,-2.0814781
2004,180,21,32,MP,O,33.082283,-15.244633,7.9944944,16.467940,-28.618483,-2.0559491
2004,180,21,56,MP,I,32.891712,-15.237290,7.9974928,16.395862,-28.441561,-2.0292878
2004,180,23,7,MP,O,32.326141,-15.214989,8.0065718,16.181677,-27.916469,-1.9502825
2004,181,2,43,MP,I,30.588213,-15.141213,8.0362825,15.520766,-26.302565,-1.7086895
2004,186,4,42,MP,O,34.850549,-16.233999,5.0169737,-8.0800000,-30.700000,-14.380000
2004,186,10,24,MP,I,36.570034,-16.296000,5.0598083,-8.1300000,-32.360000,-14.970000
2004,186,17,57,MP,O,38.776164,-16.367001,5.1105117,-8.1800000,-34.490000,-15.720000
2004,186,20,17,MP,I,39.441038,-16.386000,5.1251207,-8.1900000,-35.130000,-15.950000
2004,188,7,6,MP,O,48.601377,-16.604000,5.2932298,-8.2300000,-43.970000,-19.000000
2004,188,8,11,MP,I,48.858855,-16.608999,5.2971357,-8.2300000,-44.220000,-19.080000
2004,188,13,14,MP,O,50.228288,-16.631001,5.3178833,-8.2200000,-45.540000,-19.530000
2004,188,15,13,MP,I,50.559601,-16.639999,5.3233504,-8.2100000,-45.860000,-19.640000
2004,188,19,39,MP,O,51.602692,-16.658001,5.3384286,-8.2000000,-46.870000,-19.970000
2004,300,6,58,MP,I,22.767235,-2.1836543,10.092765,18.928963,-10.324056,7.3113116
2004,300,7,13,MP,O,22.687698,-2.1341820,10.102950,18.881407,-10.232892,7.3151947
2004,300,7,32,MP,I,22.586842,-2.0709991,10.115966,18.820846,-10.117257,7.3199869
2004,300,8,21,MP,O,22.326069,-1.9052693,10.150150,18.662922,-9.8181021,7.3316800
2004,300,10,42,MP,I,21.570381,-1.4047724,10.253798,18.193909,-8.9497671,7.3596706
2004,308,14,34,MP,O,45.422611,-13.753762,5.1367464,-9.5326355,-41.459323,-15.920653
2004,308,18,18,MP,I,46.097187,-13.752391,5.1700759,-9.3192107,-42.214504,-16.001199
2004,308,20,0,MP,O,46.400669,-13.751411,5.1849012,-9.2210730,-42.553901,-16.036191
2004,309,1,16,MP,I,47.326580,-13.747069,5.2295136,-8.9134916,-43.588011,-16.138153
2004,309,18,51,MP,O,50.268776,-13.720665,5.3657703,-7.8530268,-46.860224,-16.413370
2004,348,2,34,MP,I,22.879391,-1.5785815,9.9945211,18.752472,-10.862640,7.3358333
2004,348,3,46,MP,O,22.509617,-1.4183028,10.037632,18.537354,-10.460412,7.3231923
2004,348,5,27,MP,I,21.985424,-1.1839302,10.100823,18.226536,-9.8911186,7.3019145
2004,356,20,16,MP,O,44.932804,-4.9694519,6.0404119,0.47344984,-44.749282,-4.0292197
2005,22,19,50,MP,O,44.674290,-4.9491425,5.8966966,-1.2014026,-44.411670,-4.6853259
2005,44,16,38,MP,I,30.486917,-1.6805921,9.1744061,21.716560,-19.818772,8.0659430
2005,45,0,10,MP,O,28.666401,-1.4883299,9.3200788,21.038047,-17.777788,7.9443932
2005,45,1,30,MP,I,28.333481,-1.4514271,9.3479671,20.906648,-17.406702,7.9186405
2005,54,22,55,MP,O,41.207813,0.046172455,7.1203947,11.828746,-39.164096,4.9333871
2005,54,23,7,MP,I,41.223972,0.045988139,7.1219902,11.849520,-39.173753,4.9418390
2005,54,23,18,MP,O,41.238739,0.045819312,7.1234512,11.868549,-39.182560,4.9495809
2005,54,23,44,MP,I,41.273510,0.045420684,7.1269016,11.913474,-39.203217,4.9678592
2005,54,23,51,MP,O,41.282837,0.045313455,7.1278296,11.925559,-39.208738,4.9727752
2005,55,0,24,MP,I,41.326591,0.044808619,7.1321979,11.982452,-39.234536,4.9959203
2005,55,0,26,MP,O,41.329235,0.044778064,7.1324625,11.985895,-39.236087,4.9973213
2005,64,23,41,MP,I,30.266109,-0.12529984,9.1933441,21.490183,-19.417765,8.7840645
2005,65,1,26,MP,O,29.919228,-0.12650397,9.2217064,21.373878,-19.026307,8.7359741
2005,65,21,49,MP,I,25.399162,-0.14240871,9.6167707,19.566843,-14.085297,7.9912796
2005,66,0,17,MP,O,24.785139,-0.14462502,9.6753531,19.281601,-13.435881,7.8740148
2005,66,1,23,MP,I,24.506065,-0.14563860,9.7024784,19.148902,-13.142393,7.8194808
2005,66,2,5,MP,O,24.326714,-0.14629216,9.7200832,19.062614,-12.954330,7.7840261
2005,66,4,25,MP,I,23.719084,-0.14851975,9.7807884,18.764433,-12.320382,7.6615399
2005,66,5,45,MP,O,23.364790,-0.14982858,9.8169804,18.586402,-11.953020,7.5884326
2005,66,5,59,MP,I,23.302246,-0.15006042,9.8234320,18.554656,-11.888346,7.5753981
2005,72,11,9,MP,O,32.429821,0.019560196,6.3943739,3.3392825,-32.227774,1.3831187
2005,87,1,24,MP,I,21.224951,-0.19910553,10.011673,17.381285,-9.9643924,7.0071644
2005,87,1,35,MP,O,21.171314,-0.19939475,10.017848,17.351675,-9.9101855,6.9951508
2005,87,2,30,MP,I,20.901173,-0.20085672,10.049240,17.201434,-9.6377628,6.9342022
2005,87,3,20,MP,O,20.653038,-0.20220780,10.078522,17.061797,-9.3884037,6.8775656
2005,87,4,4,MP,I,20.432610,-0.20341468,10.104905,16.936430,-9.1675889,6.8267250
2005,87,4,23,MP,O,20.336847,-0.20394096,10.116480,16.881577,-9.0718655,6.8044822
2005,87,6,3,MP,I,19.826492,-0.20676608,10.179352,16.585234,-8.5638440,6.6843396
2005,87,12,55,MP,O,17.606369,-0.21947369,10.479758,15.214979,-6.3969234,6.1292731
2005,87,13,6,MP,I,17.544334,-0.21983874,10.488875,15.174726,-6.3374199,6.1129771
2005,100,7,36,MP,O,33.480610,-4.6899929,7.9352317,16.152634,-29.105999,3.5894995
2005,100,10,8,MP,I,33.177994,-4.7348423,7.9631734,16.214215,-28.719779,3.6128926
2005,100,11,0,MP,O,33.071915,-4.7503138,7.9728541,16.233836,-28.585060,3.6205752
2005,103,8,42,MP,I,19.074713,-6.4420772,9.2394886,14.079257,-12.415883,3.3859980
2005,107,18,12,MP,O,26.434944,-3.2166638,5.9494691,-0.34894123,-26.375284,-1.7403838
2005,109,20,59,MP,I,34.892624,-7.4314127,6.7312016,6.6255636,-34.187425,-2.1948300
2005,109,22,25,MP,O,35.067295,-7.5209222,6.7482343,6.8119094,-34.328723,-2.2026897
2005,110,0,10,MP,I,35.276417,-7.6288385,6.7688007,7.0384190,-34.496281,-2.2119784
2005,110,1,25,MP,O,35.423023,-7.7050285,6.7833424,7.1995265,-34.612659,-2.2184083
2005,110,2,12,MP,I,35.513741,-7.7524052,6.7923937,7.3001945,-34.684202,-2.2223516
2005,110,9,50,MP,O,36.351578,-8.2001324,6.8782845,8.2690244,-35.326546,-2.2573821
2005,117,18,40,MP,I,35.757229,-15.951442,8.5558052,22.154854,-28.015614,-1.6933004
2005,117,19,45,MP,O,35.634953,-15.999079,8.5681276,22.169196,-27.848641,-1.6821931
2005,119,6,19,MP,I,30.776674,-17.641344,9.0214291,21.865312,-21.621337,-1.2765529
2005,119,6,47,MP,O,30.697302,-17.666229,9.0286474,21.849707,-21.524408,-1.2706567
2005,119,12,10,MP,I,29.751781,-17.958193,9.1147585,21.642491,-20.379617,-1.2009846
2005,119,12,20,MP,O,29.721613,-17.967384,9.1175127,21.635252,-20.343379,-1.1987781
2005,119,19,44,MP,I,28.325247,-18.385225,9.2459373,21.260184,-18.684731,-1.0977292
2005,119,20,8,MP,O,28.246515,-18.408384,9.2532454,21.236786,-18.592257,-1.0920924
2005,120,7,38,MP,I,25.828192,-19.102087,9.4834051,20.409367,-15.802007,-0.92189490
2005,120,9,11,MP,O,25.478004,-19.199974,9.5178747,20.272827,-15.405693,-0.89770678
2005,120,12,38,MP,I,24.676249,-19.421806,9.5981789,19.944948,-14.505381,-0.84275056
2005,121,8,15,MP,O,19.443836,-20.781305,10.191453,17.299103,-8.8631498,-0.49838890
2005,121,11,10,MP,I,18.550512,-20.991575,10.309928,16.759359,-7.9403970,-0.44214212
2005,126,16,30,MP,O,29.977160,-4.7677183,6.2270126,1.7766811,-29.859345,-1.9730862
2005,126,18,37,MP,I,30.350315,-4.9550247,6.2611051,2.0685536,-30.213861,-1.9963047
2005,126,18,54,MP,O,30.399609,-4.9797239,6.2656045,2.1075643,-30.260486,-1.9993596
2005,126,19,17,MP,I,30.466063,-5.0130048,6.2716694,2.1603214,-30.323260,-2.0034733
2005,126,21,10,MP,O,30.788525,-5.1742840,6.3010864,2.4191256,-30.626574,-2.0233582
2005,126,23,50,MP,I,31.233843,-5.3965788,6.3417053,2.7843780,-31.041830,-2.0506063
2005,127,4,50,MP,O,32.034248,-5.7957382,6.4148693,3.4650234,-31.777054,-2.0989277
2005,128,0,46,MP,I,34.809540,-7.2032065,6.6755672,6.1115652,-34.194307,-2.2587803
2005,128,0,54,MP,O,34.825996,-7.2118077,6.6771750,6.1288573,-34.207911,-2.2596859
2005,128,1,10,MP,I,34.858845,-7.2289820,6.6803861,6.1634232,-34.235023,-2.2614909
2005,128,1,55,MP,O,34.950642,-7.2770872,6.6893854,6.2605124,-34.310586,-2.2665236
2005,137,20,0,MP,I,29.102552,-18.222069,9.1403551,21.298502,-19.788101,-1.3279776
2005,145,3,43,MP,O,31.163494,-5.4814496,6.2993474,2.4334525,-30.987612,-2.2382157
2005,145,7,30,MP,I,31.776409,-5.7864094,6.3553047,2.9439190,-31.557477,-2.2801645
2005,145,13,30,MP,O,32.697052,-6.2451787,6.4398341,3.7470437,-32.397085,-2.3421963
2005,157,13,30,MP,I,20.515350,-20.591160,9.9920130,17.732551,-10.287391,-0.77833191
2005,166,1,18,MP,O,38.637878,-9.7287846,7.0325933,10.287493,-37.123453,-2.9837131
2005,166,5,41,MP,I,38.933357,-9.9447098,7.0751600,10.782540,-37.290063,-2.9990698
2005,166,7,41,MP,O,39.060307,-10.041806,7.0943713,11.005803,-37.357030,-3.0053584
2005,166,13,31,MP,I,39.402748,-10.320272,7.1497221,11.647425,-37.520479,-3.0211667
2005,167,5,53,MP,O,40.146599,-11.069338,7.3006091,13.368599,-37.732648,-3.0458784
2005,167,10,53,MP,I,40.311043,-11.289961,7.3456521,13.869465,-37.727036,-3.0477902
2005,167,12,25,MP,O,40.355938,-11.357367,7.3594713,14.021560,-37.718806,-3.0478581
2005,175,0,48,MP,I,25.107229,-19.483124,9.4608908,19.734978,-15.466771,-1.2971614
2005,175,4,7,MP,O,24.321831,-19.688240,9.5405312,19.427161,-14.582097,-1.2244912
2005,175,21,38,MP,I,19.623890,-20.832310,10.074935,17.169628,-9.4687541,-0.80224677
2005,182,3,23,MP,O,33.337879,-6.8337379,6.4211440,3.6549299,-33.015298,-2.8364801
2005,193,21,24,MP,I,21.540388,-20.426025,9.8145752,18.087067,-11.647998,-1.0818705
2005,194,5,50,MP,O,19.100796,-20.976627,10.114974,16.805087,-9.0393005,-0.84884605
2005,194,7,0,MP,I,18.741983,-21.051950,10.162836,16.599937,-8.6625474,-0.81507898
2005,199,13,9,MP,O,30.049952,-5.2875504,6.0796027,0.62360571,-29.919454,-2.7270802
2005,199,16,30,MP,I,30.638483,-5.5782404,6.1331782,1.0636123,-30.493390,-2.7818162
2005,199,16,48,MP,O,30.690153,-5.6036873,6.1378765,1.1029720,-30.543472,-2.7866006
2005,199,17,18,MP,I,30.775887,-5.6458912,6.1456704,1.1685477,-30.626464,-2.7945318
2005,199,17,30,MP,O,30.810032,-5.6626921,6.1487737,1.1947568,-30.659477,-2.7976878
2005,211,12,20,MP,I,25.710484,-19.439440,9.3403540,19.685430,-16.456480,-1.6422389
2005,218,9,30,MP,O,32.150211,-6.4582882,6.2418985,2.0252029,-31.936386,-3.0986928
2005,219,4,49,MP,I,34.839504,-7.7993321,6.4944086,4.4759823,-34.387380,-3.3562867
2005,219,5,23,MP,O,34.909561,-7.8352709,6.5012465,4.5466583,-34.448468,-3.3628102
2005,219,21,13,MP,I,36.678501,-8.7789736,6.6823277,6.4870630,-35.927947,-3.5232459
2005,219,21,50,MP,O,36.740261,-8.8136244,6.6890373,6.5611975,-35.977019,-3.5286712
2005,227,14,13,MP,I,34.583466,-16.867109,8.4677448,20.748407,-27.517910,-2.8782514
2005,227,15,56,MP,O,34.363136,-16.944897,8.4888601,20.767524,-27.228826,-2.8506598
2005,227,19,14,MP,I,33.926842,-17.095833,8.5302372,20.794777,-26.660618,-2.7962823
2005,229,8,40,MP,I,27.660408,-18.979523,9.1056910,20.037593,-18.958317,-2.0433685
2005,237,14,50,MP,O,34.503387,-5.4200506,6.3614693,3.2532690,-34.275362,-2.2582519
2005,237,16,0,MP,I,34.618031,-5.4680157,6.3740253,3.3771848,-34.379090,-2.2540548
2005,237,17,0,MP,O,34.714561,-5.5088344,6.3847222,3.4831954,-34.465987,-2.2503290
2005,239,10,45,MP,I,37.402523,-7.0374956,6.7924809,7.6933152,-36.547832,-2.0044582
2005,239,16,0,MP,O,37.564495,-7.2124124,6.8403373,8.1864884,-36.609050,-1.9622159
2005,240,11,0,MP,I,37.835831,-7.8277173,7.0111032,9.8877275,-36.477044,-1.7911419
2005,240,13,20,MP,O,37.835365,-7.9018703,7.0319595,10.086911,-36.423102,-1.7682627
2005,246,12,10,MP,I,21.567772,-13.445707,8.8748322,14.742453,-15.741744,0.16217469
2005,246,17,50,MP,O,19.977737,-13.816853,9.0435438,14.285382,-13.963341,0.25095308
2005,246,19,50,MP,I,19.385366,-13.955232,9.1098776,14.094617,-13.306192,0.28186704
2005,246,21,55,MP,O,18.749601,-14.103781,9.1835175,13.877461,-12.604176,0.31373355
2005,246,23,30,MP,I,18.253014,-14.219778,9.2429743,13.698836,-12.058207,0.33767175
2005,251,20,0,MP,O,29.251514,-0.23564455,5.7889628,-1.6148035,-29.197765,-0.73078420
2005,251,23,0,MP,I,29.825285,-0.23823445,5.8329945,-1.3033238,-29.790374,-0.61851095
2005,263,6,20,MP,I,30.635105,-0.31562221,8.3357601,17.223418,-24.564365,6.2012537
2005,263,7,30,MP,O,30.425331,-0.31554452,8.3522453,17.206164,-24.315816,6.1959518
2005,263,19,58,MP,I,28.008211,-0.31418186,8.5453424,16.898005,-21.488868,6.0947409
2005,264,4,0,MP,O,26.265043,-0.31261605,8.6905365,16.561569,-19.488669,5.9798618
2005,264,9,15,MP,I,25.037556,-0.31117535,8.7972441,16.271850,-18.097965,5.8796029
2005,264,15,0,MP,O,23.604864,-0.30908427,8.9278364,15.880851,-16.492539,5.7432069
2005,264,17,20,MP,I,22.995056,-0.30804285,8.9857702,15.697498,-15.814889,5.6789450
2005,273,10,37,MP,O,39.061218,-0.27556089,6.6286654,6.3901506,-38.474800,2.1528127
2005,273,13,10,MP,I,39.240444,-0.27626801,6.6496391,6.6308665,-38.611228,2.2398594
2005,274,0,1,MP,O,39.912937,-0.27910751,6.7369518,7.6365572,-39.088944,2.6038253
2005,274,1,10,MP,I,39.975784,-0.27939349,6.7460442,7.7413174,-39.129990,2.6417663
2005,274,6,56,MP,O,40.266933,-0.28078765,6.7912407,8.2611435,-39.308651,2.8301104
2005,274,7,37,MP,I,40.298805,-0.28094861,6.7965565,8.3221325,-39.326844,2.8522169
2005,274,7,50,MP,O,40.308792,-0.28099942,6.7982397,8.3414296,-39.332482,2.8592117
2005,274,7,57,MP,I,40.314152,-0.28102678,6.7991467,8.3518301,-39.335493,2.8629815
2005,274,8,6,MP,O,40.321003,-0.28106192,6.8003106,8.3651746,-39.339330,2.8678191
2005,274,8,20,MP,I,40.331627,-0.28111643,6.8021212,8.3859335,-39.345250,2.8753443
2005,274,8,32,MP,O,40.340675,-0.28116316,6.8036728,8.4037150,-39.350261,2.8817905
2005,274,8,36,MP,I,40.343681,-0.28117868,6.8041906,8.4096401,-39.351920,2.8839382
2005,275,7,15,MP,O,41.063610,-0.28602904,6.9765239,10.344383,-39.577168,3.5863191
2005,275,10,10,MP,I,41.113140,-0.28659654,6.9983830,10.581581,-39.557962,3.6725789
2005,275,18,5,MP,O,41.198414,-0.28810549,7.0575428,11.210585,-39.451371,3.9014804
2005,275,18,28,MP,I,41.200726,-0.28817508,7.0604029,11.240475,-39.444199,3.9123651
2005,275,18,43,MP,O,41.202145,-0.28822038,7.0622692,11.259953,-39.439421,3.9194592
2005,275,20,0,MP,I,41.208286,-0.28845167,7.0718451,11.359537,-39.413652,3.9557303
2005,276,3,10,MP,O,41.208027,-0.28957668,7.1253362,11.904558,-39.231653,4.1545241
2005,276,9,24,MP,I,41.160084,-0.29061958,7.1719623,12.362772,-39.020985,4.3217198
2005,276,17,45,MP,O,41.026142,-0.29194573,7.2347641,12.952414,-38.662561,4.5371601
2005,282,16,9,MP,I,24.294064,-0.29595357,8.8320580,15.947922,-17.415772,5.7058016
2005,282,17,31,MP,O,23.950975,-0.29548308,8.8636026,15.855891,-17.030727,5.6739973
2005,283,2,0,MP,I,21.690138,-0.29165506,9.0835409,15.169052,-14.519633,5.4352724
2005,283,4,0,MP,O,21.121561,-0.29046413,9.1427231,14.974463,-13.895244,5.3673094
2005,283,6,10,MP,I,20.488874,-0.28901270,9.2107477,14.747567,-13.203828,5.2879244
2005,283,6,40,MP,O,20.340307,-0.28865135,9.2270727,14.692698,-13.041991,5.2687071
2005,283,11,5,MP,I,18.983871,-0.28494725,9.3830767,14.163428,-11.573589,5.0829820
2005,283,11,15,MP,O,18.931067,-0.28478706,9.3894243,14.141781,-11.516765,5.0753737
2005,283,11,40,MP,I,18.798515,-0.28437918,9.4054546,14.087093,-11.374238,5.0561487
2005,288,5,50,MP,O,28.446497,-0.32110620,5.7313089,-1.9983703,-28.361977,-0.89891467
2005,288,6,20,MP,I,28.545803,-0.32154867,5.7391067,-1.9472829,-28.465676,-0.88109037
2005,288,6,25,MP,O,28.562302,-0.32162192,5.7404017,-1.9387640,-28.482893,-0.87811778
2005,288,9,45,MP,I,29.209743,-0.32445318,5.7909770,-1.5970873,-29.156177,-0.75879457
2005,288,14,56,MP,O,30.171299,-0.32850742,5.8654785,-1.0621521,-30.147178,-0.57162953
2005,288,16,40,MP,I,30.478735,-0.32976907,5.8892035,-0.88383132,-30.461661,-0.50915063
2005,288,17,15,MP,O,30.581343,-0.33018667,5.8971171,-0.82349840,-30.566358,-0.48800222
2005,288,20,25,MP,I,31.126812,-0.33237875,5.9391642,-0.49569527,-31.120630,-0.37301858
2005,288,20,45,MP,O,31.183113,-0.33260241,5.9435043,-0.46116860,-31.177613,-0.36090006
2005,289,20,50,MP,I,34.730526,-0.34595853,6.2228637,2.0249971,-34.667614,0.51497766
2005,290,0,48,MP,O,35.223476,-0.34773839,6.2637639,2.4299392,-35.133396,0.65817266
2005,293,22,15,MP,I,40.737225,-0.37269127,7.0482311,10.993561,-39.049429,3.7154922
2005,293,23,15,MP,O,40.738663,-0.37284747,7.0558772,11.071389,-39.026258,3.7435605
2005,294,5,50,MP,I,40.719013,-0.37383357,7.1062498,11.574533,-38.841487,3.9251847
2005,294,6,30,MP,O,40.714203,-0.37392944,7.1113582,11.624573,-38.819664,3.9432651
2005,297,23,22,MP,I,35.196823,-0.37993726,7.8731365,16.358852,-30.641213,5.6850962
2005,297,23,44,MP,O,35.152126,-0.37992558,7.8769836,16.368053,-30.584267,5.6887004
2005,298,2,5,MP,I,34.860760,-0.37983972,7.9018865,16.424327,-30.214239,5.7108582
2005,298,10,30,MP,O,33.745903,-0.37936556,7.9949374,16.585757,-28.815509,5.7762510
2005,298,22,35,MP,I,31.939280,-0.37813565,8.1412334,16.696144,-26.596857,5.8278315
2005,298,22,55,MP,O,31.885805,-0.37809077,8.1455212,16.696956,-26.531963,5.8284760
2005,299,2,20,MP,I,31.325899,-0.37759116,8.1903648,16.697808,-25.854929,5.8324686
2005,299,3,50,MP,O,31.073185,-0.37734801,8.2105913,16.693761,-25.550757,5.8326776
2005,299,5,0,MP,I,30.873671,-0.37714815,8.2265635,16.688685,-25.311206,5.8321668
2005,299,11,55,MP,O,29.635767,-0.37574950,8.3260012,16.622057,-23.836016,5.8163733
2005,299,14,0,MP,I,29.243750,-0.37524790,8.3577099,16.588987,-23.372638,5.8070716
2005,307,18,30,MP,O,37.317486,0.046364821,4.6255841,-13.036579,-34.653415,-4.6672555
2005,323,15,50,MP,I,47.309174,-0.19562648,6.9987793,12.182173,-45.522707,4.1755954
2005,323,16,55,MP,O,47.193909,-0.19630264,7.0063777,12.242081,-45.384848,4.1966733
2005,324,1,50,MP,I,46.207996,-0.20196488,7.0704541,12.723505,-44.206656,4.3661178
2005,324,3,45,MP,O,45.987263,-0.20320584,7.0846076,12.824144,-43.943100,4.4015548
2005,324,5,55,MP,I,45.733906,-0.20461947,7.1007786,12.936633,-43.640688,4.4411721
2005,324,9,0,MP,O,45.366283,-0.20665151,7.1241183,13.094315,-43.202064,4.4967193
2005,324,20,40,MP,I,43.897999,-0.21457502,7.2162342,13.663632,-41.452064,4.6974400
2005,335,23,50,MP,O,35.768559,0.0063682264,4.5400238,-13.226444,-32.902394,-4.6779769
2005,336,2,20,MP,I,36.222359,0.0031074854,4.5705900,-13.131543,-33.437023,-4.6461996
2005,336,6,0,MP,O,36.873138,-0.0015315627,4.6140289,-12.985517,-34.203369,-4.5971810
2005,336,18,55,MP,I,39.032528,-0.016678028,4.7555537,-12.413067,-36.743143,-4.4040307
2005,337,22,40,MP,O,43.036812,-0.045000002,5.0141023,-10.940000,-41.440000,-3.9000000
2005,338,11,32,MP,I,44.635349,-0.055607975,5.1186700,-10.173620,-43.307626,-3.6415900
2005,338,14,10,MP,O,44.942966,-0.057800867,5.1391592,-10.011146,-43.666776,-3.5860539
2005,338,20,15,MP,I,45.629845,-0.062748924,5.1854248,-9.6294924,-44.468134,-3.4555260
2005,338,22,40,MP,O,45.893650,-0.064671278,5.2034130,-9.4755581,-44.775681,-3.4028527
2005,338,23,40,MP,I,46.001328,-0.065459870,5.2107949,-9.4114901,-44.901171,-3.3809259
2005,339,1,55,MP,O,46.240414,-0.067219742,5.2272744,-9.2665791,-45.179739,-3.3313219
2005,339,3,30,MP,I,46.406055,-0.068446510,5.2387667,-9.1639821,-45.372665,-3.2961955
2005,339,8,58,MP,O,46.961628,-0.072611324,5.2778149,-8.8059522,-46.019326,-3.1735724
2005,340,5,24,MP,O,48.821320,-0.087318651,5.4161735,-7.4217319,-48.178362,-2.6989603
2005,340,18,55,MP,I,49.871529,-0.096422382,5.5022726,-6.4727892,-49.392713,-2.3732140
2005,342,4,16,MP,O,51.885201,-0.11728606,5.7013631,-4.0506208,-51.703893,-1.5407588
2005,349,12,30,MP,I,49.972687,-0.21391962,6.6861415,8.9131079,-49.084045,2.9296108
2005,350,7,43,MP,O,48.456715,-0.22497441,6.8096414,10.169716,-47.257894,3.3647277
2005,350,17,47,MP,I,47.547092,-0.23095118,6.8778043,10.800005,-46.165424,3.5832420
2005,350,20,30,MP,O,47.287544,-0.23258972,6.8966742,10.966371,-45.854052,3.6409569
2005,350,21,55,MP,I,47.149784,-0.23344880,6.9066014,11.052463,-45.688840,3.6708299
2005,351,9,30,MP,O,45.960129,-0.24060175,6.9901562,11.738223,-44.263614,3.9089681
2005,351,11,0,MP,I,45.797665,-0.24154602,7.0013123,11.824520,-44.069170,3.9389617
2005,351,11,40,MP,O,45.724838,-0.24196713,7.0062962,11.862680,-43.982014,3.9522264
2005,351,13,0,MP,I,45.578003,-0.24281204,7.0163155,11.938635,-43.806319,3.9786335
2005,351,15,30,MP,O,45.298462,-0.24440606,7.0352817,12.079715,-43.471930,4.0276971
2005,351,21,24,MP,I,44.616562,-0.24822074,7.0810385,12.405486,-42.656688,4.1410689
2005,365,8,58,MP,O,41.670315,-0.034632977,4.8858857,-11.922536,-39.710373,-4.1658796
2005,365,9,40,MP,I,41.747894,-0.035247557,4.8918009,-11.883704,-39.804747,-4.1528407
2005,365,15,5,MP,O,42.331989,-0.039934952,4.9369206,-11.576717,-40.516377,-4.0496983
2005,365,19,10,MP,I,42.751049,-0.043372236,4.9700174,-11.339371,-41.028174,-3.9698850
2006,1,14,50,MP,O,44.539875,-0.059052832,5.1212106,-10.124469,-43.227513,-3.5606139
2006,8,11,20,MP,I,46.353043,-0.16615638,6.1906061,2.3118506,-46.290710,0.65602691
2006,8,15,55,MP,O,46.079144,-0.16910233,6.2218037,2.6738358,-45.994898,0.77922940
2006,8,22,15,MP,I,45.669922,-0.17321226,6.2655735,3.1720438,-45.549749,0.94884697
2006,24,22,55,MP,O,49.967369,0.10259458,3.5097554,-29.698022,-38.908563,-10.044365
2006,26,3,40,MP,I,53.727592,0.083714359,3.7008071,-29.878910,-43.493765,-10.109264
2006,26,5,55,MP,O,53.999096,0.082336068,3.7146139,-29.877221,-43.829926,-10.108980
2006,29,19,10,MP,I,62.162880,0.037233263,4.1578960,-28.480798,-54.405729,-9.6480564
2006,30,9,10,MP,O,63.144711,0.030779695,4.2202554,-28.045269,-55.771085,-9.5028332
2006,30,9,40,MP,I,63.178051,0.030552756,4.2224445,-28.028807,-55.818029,-9.4973410
2006,30,13,5,MP,O,63.402714,0.029008145,4.2373395,-27.914679,-56.135524,-9.4592632
2006,31,1,4,MP,I,64.147682,0.023671566,4.2887220,-27.492378,-57.203703,-9.3183115
2006,31,8,15,MP,O,64.562584,0.020528814,4.3189311,-27.223332,-57.810488,-9.2284763
2006,31,15,58,MP,I,64.982231,0.017195720,4.3509288,-26.921521,-58.434642,-9.1276776
2006,32,12,47,MP,O,65.982117,0.0084010437,4.4351869,-26.044312,-59.977355,-8.8346199
2006,32,13,9,MP,I,65.998024,0.0082484754,4.4366465,-26.028066,-60.002700,-8.8291921
2006,33,9,42,MP,O,66.796722,-0.00019791456,4.5173216,-25.075826,-61.323472,-8.5109972
2006,33,10,15,MP,I,66.815605,-0.00042304618,4.5194526,-25.049243,-61.356134,-8.5021161
2006,37,5,20,MP,O,68.207222,-0.036386009,4.8606000,-19.945659,-64.870603,-6.7971239
2006,37,8,17,MP,I,68.195351,-0.037534095,4.8714790,-19.759149,-64.921671,-6.7348500
2006,37,22,55,MP,O,68.083832,-0.043232039,4.9255095,-18.816252,-65.116355,-6.4200617
2006,38,8,27,MP,I,67.963989,-0.046951160,4.9608169,-18.186473,-65.190437,-6.2098429
2006,38,13,30,MP,O,67.885353,-0.048925027,4.9795723,-17.848037,-65.212704,-6.0968844
2006,39,5,35,MP,I,67.564720,-0.055236723,5.0396266,-16.748509,-65.204648,-5.7299552
2006,39,9,9,MP,O,67.479065,-0.056642994,5.0530252,-16.500307,-65.186459,-5.6471376
2006,39,12,7,MP,I,67.403793,-0.057814859,5.0641961,-16.292674,-65.166763,-5.5778600
2006,39,16,19,MP,O,67.290924,-0.059477556,5.0800552,-15.996900,-65.131757,-5.4791789
2006,39,16,24,MP,I,67.288605,-0.059510596,5.0803704,-15.991011,-65.130977,-5.4772143
2006,39,16,39,MP,O,67.281647,-0.059609707,5.0813160,-15.973336,-65.128621,-5.4713172
2006,53,23,45,MP,I,24.981428,-0.29433069,7.7364597,10.861451,-22.223097,3.4977960
